"title","level","service","category","description","id"
"Active Directory Group Enumeration With Get-AdGroup","low",,,,"80aaec39-a75b-8ad7-ac46-14fd5159f93f"
"Delete Volume Shadow Copies via WMI with PowerShell - PS Script","high",,,,"baee41a3-2063-6125-778e-0d9710474c06"
"Potential RemoteFXvGPUDisablement.EXE Abuse - PowerShell ScriptBlock","high",,,,"9a9b4924-bf93-774d-4bee-a2d13260663c"
"Enable Windows Remote Management","medium",,,,"b5223513-5e9d-2c11-1cf7-d980bfed58f5"
"Disable of ETW Trace - Powershell","high",,,,"f1205c3a-b112-f060-2b3e-b43fd3460482"
"Active Directory Computers Enumeration With Get-AdComputer","low",,,,"00f90856-99dc-9ecd-31ca-0d93b7577bac"
"PowerShell Script With File Hostname Resolving Capabilities","medium",,,,"53f26dda-d088-32eb-a704-03c3b6986b49"
"Tamper Windows Defender Remove-MpPreference - ScriptBlockLogging","high",,,,"97e928f0-6985-66cd-fd2d-3783904a3c7c"
"Code Executed Via Office Add-in XLL File","high",,,,"f5ce4704-7343-4e6a-f741-f53b6d412d1f"
"Malicious ShellIntel PowerShell Commandlets","high",,,,"e84977df-6377-368d-ed22-e05ee31e9947"
"Password Policy Discovery With Get-AdDefaultDomainPasswordPolicy","low",,,,"3c8ea56a-ad16-8598-c24e-3fdd6b345dda"
"SyncAppvPublishingServer Execution to Bypass Powershell Restriction","medium",,,,"6ab29276-37b6-8501-afb8-33126a6a9918"
"Windows Firewall Profile Disabled","medium",,,,"b935d5dd-d5e5-51df-9c4f-dc30aec0a6e6"
"Suspicious Start-Process PassThru","medium",,,,"c6dce605-3bb0-c881-1c5c-f3e4e9d62577"
"Powershell MsXml COM Object","medium",,,,"a57f49ff-b916-4527-881f-bef76dc42248"
"Create Volume Shadow Copy with Powershell","high",,,,"33f62d96-55cf-87d2-e9f0-0a5fff75a278"
"Winlogon Helper DLL","medium",,,,"de547eac-5fa2-bf69-1a62-760251de3870"
"Malicious PowerShell Keywords","medium",,,,"4397a007-0c10-834b-0796-7b4b1b931b03"
"Invoke-Obfuscation VAR++ LAUNCHER OBFUSCATION - PowerShell","high",,,,"70b65468-d1e8-0a6b-78c3-a458a95e477b"
"Malicious Nishang PowerShell Commandlets","high",,,,"79769f3b-efb3-9463-e114-7446d4361146"
"Suspicious PowerShell Get Current User","low",,,,"43541d1d-9cb1-a49f-2fb9-4121c1302705"
"Powershell Store File In Alternate Data Stream","medium",,,,"a547df68-c62d-4415-9a62-cbe68f006b9e"
"Powershell Sensitive File Discovery","medium",,,,"246287be-b277-41bc-b620-83f82d6006d3"
"AMSI Bypass Pattern Assembly GetType","high",,,,"b38a93d1-2bd3-6583-6617-1f4bdccf8589"
"Suspicious PowerShell Invocations - Specific","high",,,,"8655ba53-c937-dbcf-91c5-3125219b9497"
"PowerShell Hotfix Enumeration","medium",,,,"3bef19ed-f703-65eb-ab07-eebb20abdd4e"
"Veeam Backup Servers Credential Dumping Script Execution","high",,,,"5ac6d31e-76f4-b5ee-831e-7d076ff2dca6"
"PowerShell WMI Win32_Product Install MSI","medium",,,,"a91de133-e7bc-3e22-d4ec-af1bfe620409"
"Recon Information for Export with PowerShell","medium",,,,"aa7ecfb4-5a28-3a35-0b06-35cdfed46928"
"Replace Desktop Wallpaper by Powershell","low",,,,"a427508a-2c94-8fdb-863f-555304b70605"
"Suspicious Get-ADReplAccount","medium",,,,"e59d0c87-f426-154d-9744-50e5cb987c9f"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell Script","medium",,,,"7778d03c-e7bd-53bb-1f84-6557e3ecf12d"
"Silence.EDA Detection","critical",,,,"71d6a25b-6fe6-37e2-40bc-c4de171fbbc9"
"Testing Usage of Uncommonly Used Port","medium",,,,"629a73b6-b63c-b6d1-5e2c-5d7ee3042f44"
"Clearing Windows Console History","high",,,,"1a8e1936-4b07-2bb2-ef3a-2cdf7d294a56"
"Security Software Discovery Via Powershell Script","medium",,,,"2e7d9c7a-fab3-d015-8552-39acf165059c"
"Invoke-Obfuscation COMPRESS OBFUSCATION - PowerShell","medium",,,,"527063ac-15f7-52e7-7ced-4348087aaec7"
"Suspicious GetTypeFromCLSID ShellExecute","medium",,,,"9134b08c-39fa-8211-b3f5-5bd1839b9540"
"Unsigned AppX Installation Attempt Using Add-AppxPackage - PsScript","medium",,,,"649adb28-28ab-34b1-166d-cfffb0245bbd"
"Powershell XML Execute Command","medium",,,,"f698fa3e-50d4-0a6b-4f65-9cc569e1a709"
"Invoke-Obfuscation Via Use MSHTA - PowerShell","high",,,,"d7307e8a-60da-106b-aeb8-c4ebd5c1fb6d"
"Powershell DNSExfiltration","high",,,,"1dc5f777-bb62-c024-3838-e53492b5e574"
"WMImplant Hack Tool","high",,,,"a91bd8f4-12c9-8c19-370c-2ddece54fd99"
"Access to Browser Login Data","medium",,,,"0c3ed50a-e9ab-a1ab-192f-17494d3bcb53"
"PowerShell Remote Session Creation","medium",,,,"f1a1daa1-2c4e-6354-e062-1f80427eafc3"
"Suspicious GPO Discovery With Get-GPO","low",,,,"43254631-95ca-6c3c-11bc-16c19f09e819"
"PowerShell ADRecon Execution","high",,,,"cde108d4-944b-2594-02b8-61f2852260a1"
"Potential Packet Capture Activity Via Start-NetEventSession - ScriptBlock","medium",,,,"0357e3d7-f8fe-0601-0902-364f4cdbed81"
"Suspicious Connection to Remote Account","low",,,,"f9203bdd-ca24-aced-1e79-b9cfd7936099"
"PowerShell Get-Process LSASS in ScriptBlock","high",,,,"77515874-226e-d597-815a-9962d2951358"
"Powershell Timestomp","medium",,,,"b32352bf-5bcb-d3c9-a9eb-4bbf8ed85654"
"Invoke-Obfuscation CLIP+ Launcher - PowerShell","high",,,,"fd4e11cc-a1e1-264d-4545-f06b97371ed2"
"Disable Powershell Command History","high",,,,"ebdae8b0-7b83-5602-356e-b214571cee19"
"Powershell Install a DLL in System Directory","high",,,,"b16a0b26-d586-4ff7-f200-20927037e55f"
"Suspicious PowerShell Invocations - Generic","high",,,,"308e8029-d702-799b-6aea-82f749348b24"
"PSAsyncShell - Asynchronous TCP Reverse Shell","high",,,,"714c75ab-6bed-7c9d-462b-f7f9252e47e5"
"Potential AMSI Bypass Script Using NULL Bits","medium",,,,"4502b93e-2c0d-56b8-7ce1-35523e4fb0ba"
"Potential Unconstrained Delegation Discovery Via Get-ADComputer - ScriptBlock","medium",,,,"c0fcc261-538c-247d-21ff-05b6d2cbdf07"
"Deletion of Volume Shadow Copies via WMI with PowerShell - PS Script","high",,,,"329df23d-a366-2e13-47f7-3c67cfb56f75"
"Suspicious Process Discovery With Get-Process","low",,,,"0e7ff574-cd58-3250-821d-47fedcc03db6"
"Powershell LocalAccount Manipulation","medium",,,,"ec4cdf41-f053-d3af-6a68-973d32bacdff"
"Powershell Add Name Resolution Policy Table Rule","high",,,,"6dcad107-58f0-d885-7198-fe78bda1ff4b"
"Suspicious X509Enrollment - Ps Script","medium",,,,"8acde15f-c52f-455b-127c-8de1892767e5"
"Suspicious PowerShell Mailbox Export to Share - PS","critical",,,,"53ba1f6b-70f2-242f-1377-8dc22d806e78"
"Powershell Keylogging","medium",,,,"c9aa7755-6950-a83c-72f5-53d0eab019eb"
"Suspicious Unblock-File","medium",,,,"b56d246e-e1d8-6f33-6e90-65864d130915"
"Potential Persistence Via PowerShell User Profile Using Add-Content","medium",,,,"aa566d46-235a-b467-88ed-434788883da2"
"Change User Agents with WebRequest","medium",,,,"efbceae5-07cf-4b09-fc03-df062b971e10"
"User Discovery And Export Via Get-ADUser Cmdlet - PowerShell","medium",,,,"369a4eed-03b4-7aea-6309-c6d7173b0567"
"Potential RemoteFXvGPUDisablement.EXE Abuse","high",,,,"29a3935d-0428-4f39-d39e-ec43c598b272"
"Suspicious Non PowerShell WSMAN COM Provider","medium",,,,"aedc0f64-b9e7-36d1-fd92-838fdf33eac3"
"Zip A Folder With PowerShell For Staging In Temp - PowerShell","medium",,,,"ee9681d0-6ba5-5eaf-9c8b-fe39afe542b9"
"PwSh Scriptblock","informational",,,,"0f3b1343-65a5-4879-b512-9d61b0e4e3ba"
"Potentially Malicious PwSh","medium",,,,"73be1519-4648-4ed7-b305-605504afc242"
"Possible CVE-2021-1675 Print Spooler Exploitation","high",,,,"5c10c39e-b9f6-d321-3598-62095b34b663"
"CVE-2021-1675 Print Spooler Exploitation","critical",,,,"ae207e8e-3dfd-bd05-1161-e0472778f2be"
"Invalid Users Failing To Authenticate From Single Source Using NTLM","medium",,,,"bbd02091-a432-94b3-8041-9f776b681fc2"
"Valid Users Failing to Authenticate from Single Source Using NTLM","medium",,,,"ddbbe639-21f9-7b39-ae7d-821e490d6130"
"Failed NTLM Logins with Different Accounts from Single Source System","medium",,,,"203aaec0-5613-4fdc-42b3-a021d6f853dc"
"Account Tampering - Suspicious Failed Logon Reasons","medium",,,,"655eb351-553b-501f-186e-aa9af13ecf43"
"Hacktool Ruler","high",,,,"8b40829b-4556-9bec-a8ad-905688497639"
"Metasploit SMB Authentication","high",,,,"827aa6c1-1507-3f0a-385a-ade5251bfd71"
"NTLM Auth","informational",,,,"4fbe94b0-577a-4f77-9b13-250e27d440fa"
"Valid Users Failing to Authenticate From Single Source Using Kerberos","medium",,,,"32ce2d24-3d1c-2f81-cddb-d64b33fe9247"
"Disabled Users Failing To Authenticate From Source Using Kerberos","medium",,,,"c6c2c3e3-44ee-516c-9e48-63b304511787"
"Invalid Users Failing To Authenticate From Source Using Kerberos","medium",,,,"74eaa0ee-05a7-86a5-a7a8-076952aa764d"
"PetitPotam Suspicious Kerberos TGT Request","high",,,,"cd01c787-aad1-bbed-5842-aa8e58410aad"
"Kerberos Manipulation","high",,,,"978525c2-97aa-f0e4-8c11-3cf81ea3379b"
"Possible AS-REP Roasting (RC4 Kerberos Ticket Req)","medium",,,,"dee2a01e-5d7c-45b4-aec3-ad9722f2165a"
"Kerberos TGT Requested","informational",,,,"d9f336ea-bb16-4a35-8a9c-183216b8d59c"
"Kerberoasting Activity - Initial Query","medium",,,,"4386b4e0-f268-42a6-b91d-e3bb768976d6"
"Suspicious Kerberos RC4 Ticket Encryption","medium",,,,"2d20edf4-6141-35c5-e54f-3c578082d1d3"
"Kerberos Manipulation","high",,,,"978525c2-97aa-f0e4-8c11-3cf81ea3379b"
"Kerberos Service Ticket Requested","informational",,,,"da6257f3-cf49-464a-96fc-c84a7ce20636"
"Possible Kerberoasting (RC4 Kerberos Ticket Req)","medium",,,,"f19849e7-b5ba-404b-a731-9b624d7f6d19"
"Add or Remove Computer from DC","low",,,,"b607775d-e3fe-3fb8-c40e-4e52b3fbe44d"
"Possible DC Shadow Attack","medium",,,,"c800ccd5-5818-b0f5-1a12-f9c8bc24a433"
"Potential Zerologon (CVE-2020-1472) Exploitation","high",,,,"7d4b25c3-0cef-1638-1d47-bb18acda0e6c"
"Computer Account Created","informational",,,,"42a0a842-2b82-4b2d-8e44-5580fb6c38db"
"A Member Was Added to a Security-Enabled Global Group","low",,,,"26767093-828c-2f39-bdd8-d0439e87307c"
"A Security-Enabled Global Group Was Deleted","low",,,,"ae7d8d1c-f75b-d952-e84e-a7981b861590"
"A Member Was Removed From a Security-Enabled Global Group","low",,,,"6e0f860b-3678-7396-a4a3-7cf55f7bb01c"
"User Added to Local Administrator Group","medium",,,,"6695d6a2-9365-ee87-ccdd-966b0e1cdbd4"
"Potential Exploitation of CVE-2024-37085 - Suspicious ESX Admins Group Activity","high",,,,"2a451b93-9890-5cfe-38aa-1dc4f8f0fe0a"
"Operation Wocao Activity - Security","high",,,,"c9b5cb6f-906f-3a15-b77e-1b634b1d4e55"
"Group Modification Logging","low",,,,"506379d9-8545-c010-e9a3-693119ab9261"
"User Added To Global Security Grp","medium",,,,"0db443ba-561c-4a04-b349-d74ce1c5fc8b"
"User Added To Local Admin Grp","high",,,,"611e2e76-a28f-4255-812c-eb8836b2f5bb"
"User Added To Global Domain Admins Grp","high",,,,"4bb89c86-a138-42a0-baaf-fc2f777a4506"
"User Added To Local Domain Admins Grp","high",,,,"bc58e432-959f-464d-812e-d60ce5d46fa1"
"User Added To Non-Admin Global Grp","low",,,,"2f04e44e-1c79-4343-b4ab-ba670ee10aa0"
"Active Directory User Backdoors","high",,,,"c9123898-04d5-2d3b-5e2b-7c0c92111480"
"Local User Creation","low",,,,"5ecd226b-563f-4723-7a1e-d637d81f0a1f"
"Suspicious Windows ANONYMOUS LOGON Local Account Created","high",,,,"e5c627ea-fa27-df99-0573-e47092dc4a98"
"Weak Encryption Enabled and Kerberoast","high",,,,"2ea71437-cb4d-5a41-2431-1773fce76de8"
"New or Renamed User Account with '$' Character","medium",,,,"ec77919c-1169-6640-23e7-91c6f27ddc91"
"Addition of SID History to Active Directory Object","medium",,,,"5335aea0-f1b4-e120-08b6-c80fe4bf99ad"
"Password Change on Directory Service Restore Mode (DSRM) Account","high",,,,"4592ea29-1b0e-0cc3-7735-b7f264c0a5b8"
"Hidden Local User Creation","high",,,,"23013005-3d59-4dbe-dabd-d17a54e6c6cf"
"Suspicious Computer Account Name Change CVE-2021-42287","high",,,,"17662114-5bee-2566-359c-68d830193830"
"User Password Changed","medium",,,,"3b3046f3-a51c-4378-b059-c716aaa865b4"
"Password Reset By Admin","medium",,,,"0b78aca4-35f0-4bec-acce-c5743ff26614"
"Local User Account Created","low",,,,"13edce80-2b02-4469-8de4-a3e37271dcdb"
"Hidden User Account Created","high",,,,"70b8b1bd-c107-4b1a-8b1e-5b0f9f57930a"
"External Disk Drive Or USB Storage Device Was Recognized By The System","low",,,,"eab514f7-3f9b-a705-4d1d-8fee3d81c4b5"
"Device Installation Blocked","medium",,,,"53f7ff98-38dd-f02c-0658-1debbf8deddc"
"DNSCat2 Powershell Implementation Detection Via Process Creation","high",,,,"d5482c32-a04b-a0a2-4262-064908b098a3"
"Reconnaissance Activity Using BuiltIn Commands","medium",,,,"e7ce8bbd-3976-853e-eb57-e2ca8dcbf67c"
"MSI Spawned Cmd and Powershell Spawned Processes","high",,,,"ca51d442-0a18-77d6-66b8-6f72ef1dc3bd"
"Quick Execution of a Series of Suspicious Commands","low",,,,"53facd0f-d88d-bab7-469e-a36211463245"
"Windows Kernel and 3rd-Party Drivers Exploits Token Stealing","high",,,,"d85240fc-d5ad-8061-a795-9eaea580fbf0"
"Potential Exploitation of CVE-2024-37085 - Suspicious Creation Of ESX Admins Group","high",,,,"15644804-cc2a-8565-e214-eefd44105fed"
"Potential KamiKakaBot Activity - Shutdown Schedule Task Creation","medium",,,,"1fc29c50-4d7c-1839-46c5-1d5346ece8fa"
"Potential KamiKakaBot Activity - Lure Document Execution","medium",,,,"ee52db74-7cf0-30dd-3b79-d7de7002360a"
"Kapeka Backdoor Execution Via RunDLL32.EXE","high",,,,"dd06aed2-9af7-db27-2695-f750b4a2aeb8"
"Kapeka Backdoor Persistence Activity","high",,,,"1dec77f2-6e9b-fc57-6fb4-0cca63a6f812"
"Potential Raspberry Robin CPL Execution Activity","high",,,,"4f3b55b9-3f7f-11c9-08ec-023ffed290a0"
"Lummac Stealer Activity - Execution Of More.com And Vbc.exe","high",,,,"9dedfbb8-2cd0-ec0a-0822-0dee15d8a397"
"Forest Blizzard APT - Process Creation Activity","high",,,,"bdf164e3-a724-140c-60ba-88a87f1416e4"
"Potential APT FIN7 Exploitation Activity","medium",,,,"288761b1-1985-c83b-bafb-51f20cffc924"
"Suspicious PrinterPorts Creation (CVE-2020-1048)","high",,,,"c0043e8b-196f-b024-cb7f-b2a96354e011"
"DNS RCE CVE-2020-1350","critical",,,,"6f871e64-9f5d-28c7-fbcd-63ebfc7df770"
"Exploitation Attempt Of CVE-2020-1472 - Execution of ZeroLogon PoC","high",,,,"2160db68-9836-29f5-6e25-0d0c4c7b2f55"
"Exploited CVE-2020-10189 Zoho ManageEngine","high",,,,"f1b3071f-b77b-96a1-d05e-bd72395cb10c"
"Potential Ke3chang/TidePool Malware Activity","high",,,,"761c2906-a130-f6d9-4b0f-4935ac76ab80"
"Blue Mockingbird","high",,,,"f6378d07-9103-4e8d-742c-4c622112632a"
"Potential Emotet Rundll32 Execution","critical",,,,"aeae16e2-a1e2-dc9e-0228-60755dd9c6b7"
"Potential Maze Ransomware Activity","critical",,,,"e3ea1348-79be-c569-ad0a-4aadcc5cc216"
"TAIDOOR RAT DLL Load","high",,,,"d560b276-ce03-f4a8-6672-12ce7b5c62b9"
"Winnti Pipemon Characteristics","critical",,,,"a972ef92-1911-1a94-01aa-d73223ffb539"
"Winnti Malware HK University Campaign","critical",,,,"3f469afc-3a19-1d2e-3bb7-e4d0e8354880"
"EvilNum APT Golden Chickens Deployment Via OCX Files","critical",,,,"dbe85609-2e67-6297-cb1d-faed3bebc059"
"Suspicious VBScript UN2452 Pattern","high",,,,"c95593ac-8717-262b-cedb-792a55e2bd26"
"UNC2452 Process Creation Patterns","high",,,,"4a5b4327-68a3-c67b-3a03-2e238380c196"
"UNC2452 PowerShell Pattern","critical",,,,"bd234da4-9181-62b1-7db3-48a5f00642b0"
"Greenbug Espionage Group Indicators","critical",,,,"66a8b7b5-8783-4815-24bb-0ad1640f23f3"
"Lazarus Group Activity","critical",,,,"2e608159-dacf-a4b9-091f-28534c9424d3"
"Potential CVE-2022-22954 Exploitation Attempt - VMware Workspace ONE Access Remote Code Execution","medium",,,,"c673198f-36bd-eaf8-5986-f439d6b8c2a8"
"Suspicious Sysmon as Execution Parent","high",,,,"8093c636-02d2-54cd-0170-9c7037dadfda"
"Potential CVE-2023-21554 QueueJumper Exploitation","high",,,,"a34c1c69-20be-c05f-9985-e8dfdd6387df"
"Potential CVE-2022-29072 Exploitation Attempt","high",,,,"04ed5400-e750-0076-db95-3a48baa00f30"
"Serpent Backdoor Payload Execution Via Scheduled Task","high",,,,"aadf7b08-beb0-7b83-9155-bc9cf4ea77be"
"Hermetic Wiper TG Process Patterns","high",,,,"2a9fb7e5-5c2d-b57d-62d3-17245085abdc"
"Emotet Loader Execution Via .LNK File","high",,,,"b5aa09e0-6b91-0111-57d5-0c7dd40b2208"
"Raspberry Robin Subsequent Execution of Commands","high",,,,"d14ca8ab-730c-d8b6-195c-9cd426d66a34"
"Raspberry Robin Initial Execution From External Drive","high",,,,"f0eeba30-c955-c5ae-d78a-83e0f3a115ea"
"Potential Raspberry Robin Dot Ending File","high",,,,"228eed07-6e91-fd77-f72d-32e28f0a3739"
"Potential ACTINIUM Persistence Activity","high",,,,"08d5c383-090f-b317-6fdd-e815d17f2ab6"
"MERCURY APT Activity","high",,,,"48adf0e2-62e3-9147-1be4-087852d3a4a5"
"Exploit for CVE-2015-1641","critical",,,,"a13f506e-fac9-0e14-f1b5-1cfbe9c57e46"
"Exploiting CVE-2019-1388","critical",,,,"7ff9b9f2-a79d-029b-9d23-1335adb7098c"
"Potential BearLPE Exploitation","high",,,,"def2ec32-0d35-d282-5265-940ec8847ce0"
"Potential Snatch Ransomware Activity","high",,,,"14cb4558-9252-130c-f8d4-6662b6f951ef"
"Potential Emotet Activity","high",,,,"399756bd-2003-82b3-c6c6-ab44d1516146"
"Potential Dtrack RAT Activity","critical",,,,"39724b62-2e68-3ffc-c675-c018f6c9ce11"
"LockerGoga Ransomware Activity","critical",,,,"9dc3524d-8444-15f1-bde6-e060f0050e94"
"Potential Baby Shark Malware Activity","high",,,,"c368d44f-914c-dda1-79ca-a54a155c8491"
"Potential Ryuk Ransomware Activity","high",,,,"d7037073-136c-baf0-a9d7-cb2c03fcd245"
"Potential QBot Activity","critical",,,,"178d305a-d6f0-baf2-b49b-89ffaddc2ca1"
"Formbook Process Creation","high",,,,"588be409-8e98-409a-a4ef-4cccc7b7e865"
"Potential Dridex Activity","critical",,,,"e23a9ec2-a8a3-badf-e230-fcbe8cf7f86e"
"Equation Group DLL_U Export Function Load","critical",,,,"26d86e32-1dec-3706-ae72-6314e702cb7e"
"Mustang Panda Dropper","high",,,,"5951b1c5-52a0-6011-73e8-d5feb1c407fb"
"Operation Wocao Activity","high",,,,"5a419751-992b-77c8-867f-49e5097ecddd"
"Potential Russian APT Credential Theft Activity","critical",,,,"3743899d-8da9-a497-6649-9838de358f7e"
"Potential APT-C-12 BlueMushroom DLL Load Activity Via Regsvr32","medium",,,,"c3a27568-59dc-1d9d-e90f-dd041655ebdf"
"Potential EmpireMonkey Activity","high",,,,"88973540-d514-9331-f28d-73a9e8f21ac1"
"APT31 Judgement Panda Activity","critical",,,,"95e7263a-c0ff-b3c4-7947-3f452d58d181"
"CVE-2023-38331 Exploitation Attempt - Suspicious WinRAR Child Process","high",,,,"1afd58da-cc18-91ca-c728-f9ead1f47317"
"CVE-2023-22518 Exploitation Attempt - Suspicious Confluence Child Process (Windows)","medium",,,,"b7a9b3d7-4d7a-c3f3-3d76-9b3c30db223c"
"Potential Pikabot Hollowing Activity","high",,,,"36b7b5cb-6442-2a32-49bd-894a5b3ece4e"
"Pikabot Fake DLL Extension Execution Via Rundll32.EXE","high",,,,"465c812b-bb1a-4652-0a2a-5e9216ae9b5b"
"Potential Pikabot Infection - Suspicious Command Combinations Via Cmd.EXE","medium",,,,"2386a20f-b877-d41b-4f24-5561a8b788d2"
"Potential Pikabot Discovery Activity","high",,,,"4d7c1d43-5e75-8d5e-69ed-1a208dd23249"
"Rhadamanthys Stealer Module Launch Via Rundll32.EXE","medium",,,,"3a5c167a-3ba9-e261-65fb-e6f832c0b3f2"
"Injected Browser Process Spawning Rundll32 - GuLoader Activity","high",,,,"aaa26b8b-7089-ddc7-6b3d-b0786555177e"
"IcedID Malware Suspicious Single Digit DLL Execution Via Rundll32","high",,,,"28ffa72a-4fdf-40aa-4912-e53083a61f96"
"Ursnif Redirection Of Discovery Commands","high",,,,"e1154da5-5e71-c3d4-e8b6-f6a18c1eaf54"
"Potential SNAKE Malware Installation Binary Indicator","high",,,,"4b4e4330-74b5-c191-3016-18ec0b0e8c15"
"Potential SNAKE Malware Installation CLI Arguments Indicator","high",,,,"4597ab1c-27ca-a1fa-2aec-793a9478be04"
"Potential SNAKE Malware Persistence Service Execution","high",,,,"d5f802ef-a213-5704-405c-10cefe798d45"
"Griffon Malware Attack Pattern","critical",,,,"7d4d1b66-641e-c78a-a574-37e2658d3b05"
"COLDSTEEL RAT Service Persistence Execution","critical",,,,"cbb04740-ed1c-9f93-63da-7f0564a3b403"
"COLDSTEEL RAT Anonymous User Process Execution","high",,,,"71791144-4c24-e133-0435-de80fac210a6"
"DarkGate - User Created Via Net.EXE","high",,,,"2ea44b75-58f5-f91b-6aa1-6ff2c71bbb5a"
"DarkGate - Autoit3.EXE Execution Parameters","high",,,,"2d2fc033-17e9-53b1-ea07-7d2dde3b2a54"
"Rorschach Ransomware Execution Activity","critical",,,,"76838840-9141-18d6-5182-11d8297d9574"
"Potential Qakbot Rundll32 Execution","high",,,,"4cbce5db-f238-eaa5-7272-ed7b8122ded6"
"Qakbot Rundll32 Exports Execution","critical",,,,"15f0b692-9547-f109-f9cc-ac165a71dfdb"
"Qakbot Uninstaller Execution","high",,,,"c5241d42-29a7-201c-7ad6-96648cc368c3"
"Qakbot Rundll32 Fake DLL Extension Execution","critical",,,,"28b6ad8c-6543-08dc-cc45-4088c5d03882"
"Qakbot Regsvr32 Calc Pattern","high",,,,"7a1d5134-71db-5e78-20af-387288b261fe"
"Potential APT Mustang Panda Activity Against Australian Gov","high",,,,"d2624d20-f715-94ca-56f5-47923dc797a2"
"Mint Sandstorm - Log4J Wstomcat Process Execution","high",,,,"bc808841-697e-7b11-dc93-e0c729b17e87"
"Mint Sandstorm - AsperaFaspex Suspicious Process Execution","critical",,,,"4e26299f-1fd3-fa5e-1aad-a0c22275e7ae"
